date,m_aud_exp_im,m_aud_exp_sp,m_aud_ret_im,m_aud_ret_sp,m_aud_app_im,m_aud_app_sp,m_disst_app_sp,m_disst_exp_sp,m_disst_ret_sp,m_disst_home_sp,m_disst_app_im,m_disst_exp_im,m_disst_ret_im,m_disst_home_im,m_disvd_app_sp,m_disvd_exp_sp,m_disvd_ret_sp,m_disvd_home_sp,m_disvd_app_im,m_disvd_exp_im,m_disvd_ret_im,m_disvd_home_im,m_dig_exp_sp,m_dig_ret_sp,m_oohdig_ret_sp,m_oohpap_ret_sp,m_oohdig_ret_gr,m_oohpap_ret_gr,m_oohdig_ret_ip,m_oohpap_ret_ip,m_oohdig_app_sp,m_oohpap_app_sp,m_oohdig_app_gr,m_oohpap_app_gr,m_oohdig_app_ip,m_oohpap_app_ip,m_oohdig_home_sp,m_oohpap_home_sp,m_oohdig_home_gr,m_oohpap_home_gr,m_oohdig_home_ip,m_oohpap_home_ip,m_ooh_befo_ret_ip,m_ooh_befo_exp_ip,m_ooh_befo_home_ip,m_ooh_befo_app_ip,m_ooh_befo_ret_sp,m_ooh_befo_exp_sp,m_ooh_befo_home_sp,m_ooh_befo_app_sp,m_ooh_befo_rtd_sp,m_prs_ret_sp,m_prs_ret_gr,m_prs_home_sp,m_prs_exp_sp,m_prs_rtd_sp,m_rad_ret_sp,m_rad_ret_im,m_rad_ret_gr,m_rad_exp_sp,m_rad_home_sp,m_radprt_ret_sp,m_radprt_ret_gr,m_soctw_exp_sp,m_soctw_exp_im,m_soctw_ret_sp,m_soctw_ret_im,m_socsn_exp_sp,m_socsn_exp_im,m_socsn_ret_sp,m_socsn_ret_im,m_socfb_exp_sp,m_socfb_exp_im,m_socfb_ret_sp,m_socfb_ret_im,m_vod_ret_sp,m_vod_ret_im,m_cin_ret_sp,m_drd_ret_sp,m_tvv_ret_sp,m_tvvspons_ret_vf,m_tvvspons_ret_sec,m_tvvspons_ret_val,m_tvvspons_ret_ppval,m_tvvspons_ret_sp,m_drm_ret_sp,m_tot_exp_sp,m_tot_ret_sp,m_tot_app_sp,m_tot_home_sp,m_tot_rtd_sp,m_aud_ret_sp_1,m_dis_ret_sp,m_dig_ret_sp_1,m_ooh_ret_sp,m_prs_ret_sp_1,m_rad_ret_sp_1,m_soc_ret_sp,m_vod_ret_sp_1,m_cin_ret_sp_1,m_drd_ret_sp_1,m_tvv_ret_sp_1,m_drm_ret_sp_1,M_EML_DELROLL_VOL,M_RADAUD_RET_SP,M_EML_DELIV_VOL,M_DIGALL_RET_SP,M_EML_FOOU_VOL,M_TOT_EXP18_SP,M_TOT_EXP19_SP,M_TOT_EXP20_SP,M_DRM_TOT_SP,m_dis_exp_sp,m_soc_exp_sp,m_radaud_exp_sp,m_ooh_exp_sp,m_ooh_exp18_sp,m_ooh_exp19_sp,m_dig_exp18_sp,m_dig_exp19_sp,m_prs_exp18_sp,m_prs_exp19_sp,m_rad_exp18_sp,m_rad_exp20_sp
25/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119354.76348673305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50895228.60293156,0,0,0,164893.27391969776,0,0,0,0,16999.552079249563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873106.595540419,306.0305639114231,274511.2812005626,100901.80328786,13541.267393160724,0,0,481055.6122019938,0,0,0,0,0,92396.02843791834,184539.88687712813,12407.599316178272,0,0,0,0,0,18706.497981221288,0,0,0,0,112978.21712416488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94833.50193176522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21812240.827217173,0,0,0,70668.54596767915,0,0,0,0,19610.3693770546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498322.381289676,435.68473411817104,390140.2813207647,170518.4825504804,13541.267393160724,0,0,282991.6976732553,0,0,0,0,0,73413.39956095457,79088.52294968454,14313.177461290328,0,0,0,0,0,18706.497981221288,0,0,0,0,89767.00769117451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94833.50193176522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31219.76589762183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498322.381289676,435.68473411817104,390140.2813207647,170518.4825504804,13541.267393160724,0,0,165858.4521290924,0,0,0,0,0,73413.39956095457,0,22786.62074134357,0,0,0,0,0,18706.497981221288,0,0,0,0,89767.00769117451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94833.50193176522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26611.84943196657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498322.381289676,435.68473411817104,390140.2813207647,170518.4825504804,13541.267393160724,0,0,159045.6069362012,0,0,0,0,0,73413.39956095457,0,19423.40382117195,0,0,0,0,0,18706.497981221288,0,0,0,0,89767.00769117451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135927.4190334511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11846.14332165278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498322.381289676,435.68473411817104,390140.2813207647,170518.4825504804,13541.267393160724,0,0,175524.68280516614,0,0,0,0,0,105225.40791514878,0,8646.239565129606,0,0,0,0,0,18706.497981221288,0,0,0,0,128665.47603184331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47642.2448149269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53300439.931099534,0,0,0,103574.6400958051,0,0,0,0,30495.534482803287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498322.381289676,435.68473411817104,390140.2813207647,170518.4825504804,13541.267393160724,0,0,317625.320882567,0,0,0,0,0,36881.26119286019,115915.29425225304,22258.020154377162,0,0,0,0,0,18706.497981221288,0,0,0,0,45096.95065150649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93275769.83373797,0,0,0,181255.62024096234,0,0,0,0,28300.36737212176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216490.601128899,175.20833811722696,141502.96872002445,51538.13892785087,13541.267393160724,0,0,417588.89117931115,0,0,0,0,0,0,202851.76502348017,20655.81594250057,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39975329.94832466,0,0,0,77680.98007185383,0,0,0,0,17552.500650496328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216490.601128899,175.20833811722696,141502.96872002445,51538.13892785087,13541.267393160724,0,0,204865.80267808944,0,0,0,0,0,0,86936.47068918978,12811.184321388948,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13972.366713240488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216490.601128899,175.20833811722696,141502.96872002445,51538.13892785087,13541.267393160724,0,0,51948.33852278963,0,0,0,0,0,0,0,10198.123272213166,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18520.608795865952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216490.601128899,175.20833811722696,141502.96872002445,51538.13892785087,13541.267393160724,0,0,58672.95453080964,0,0,0,0,0,0,0,13517.785172192367,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10088.386791468545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206079.928510822,492.91945790313184,388190.2819139473,150925.02391489223,13541.267393160724,0,0,46205.83997449352,0,0,0,0,0,0,0,7363.291719195269,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385.24739917698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206079.928510822,492.91945790313184,388190.2819139473,150925.02391489223,13541.267393160724,0,0,39252.20693441727,0,0,0,0,0,0,0,3930.5736784112228,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26142.769226851062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206079.928510822,492.91945790313184,388190.2819139473,150925.02391489223,13541.267393160724,0,0,69942.38591083673,0,0,0,0,0,0,0,19081.03249249863,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25858.63532101343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206079.928510822,492.91945790313184,388190.2819139473,150925.02391489223,13541.267393160724,0,0,69522.29142665879,0,0,0,0,0,0,0,18873.64940150076,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10999.224925911738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206079.928510822,492.91945790313184,388190.2819139473,150925.02391489223,13541.267393160724,0,0,47552.522184525784,0,0,0,0,0,0,0,8028.092448142789,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110123.98952351227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960109.690915874,1706607.9141380058,0,0,9638.599173387425,4595.8422919795285,0,0,0,10220.422743205347,0,0,2861.108786758609,0,9520.551607080859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222439.556910656,381.95417709555477,231216.70613531861,95417.95362239657,13541.267393160724,0,154452.7472614677,85852.73506616945,0,0,0,0,0,0,10787.013677568904,7459.6618574696895,19454.236398135905,0,0,0,0,18706.497981221288,0,0,14912.033509928224,0,0,0,94722.29821064728,0,0,0,54141.532169304264,0,0,3055.8985878105273,4992.271487792406,0,104811.08570662739,0,3095.578831612309,0,0,0
14/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158358.34018761912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8680191.958874349,2986563.8506103554,0,0,16867.54855526058,8042.724011447156,0,0,0,21673.492112730666,0,0,2145.8315895384826,0,16660.965313960332,0,0,10665.947403234422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222439.556910656,381.95417709555477,231216.70613531861,95417.95362239657,13541.267393160724,0,239664.51967033307,132374.95815098097,0,0,0,0,0,0,18877.273937796515,15819.005386933897,34044.91369994357,0,0,0,0,18706.497981221288,0,0,26096.058644831646,0,0,0,146980.70772606018,0,0,0,77855.54452433862,0,14887.787121405572,5347.82252898957,8736.475104161353,0,150718.38241221796,0,2321.684123135285,0,9851.876363429727,0
21/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140091.78917214775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720082.267958475,2986563.8506103554,0,0,7228.949379674051,8042.724011447156,0,0,0,14661.589732679862,0,0,2861.108786758609,0,16660.965313960332,0,0,12443.605300858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222439.556910656,381.95417709555477,231216.70613531861,95417.95362239657,13541.267393160724,0,219901.040119141,103690.69539530663,0,0,0,0,0,0,8090.260257766492,10701.172001075192,34044.91369994357,0,0,0,0,18706.497981221288,0,0,26096.058644831646,0,0,0,134860.22274330407,0,0,0,68874.94852790292,0,17369.084970904514,5347.82252898957,8736.475104161353,0,133333.09649648852,0,3095.578831612309,0,11493.855754642282,0
28/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122729.91108554433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986563.8506103554,0,0,0,8042.724011447156,0,0,0,1986.2546664131414,0,0,2145.8315895384826,0,12560.341816866065,0,0,12443.605300858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222439.556910656,381.95417709555477,231216.70613531861,95417.95362239657,13541.267393160724,0,196294.47586621385,62109.34100199195,0,0,0,0,0,0,0,1449.7236118842209,25665.724952845056,0,0,0,0,18706.497981221288,0,0,19673.254849010635,0,0,0,120382.86278343745,0,0,0,60339.12735930386,0,17369.084970904514,5347.82252898957,8736.475104161353,0,116808.83779466875,0,2321.684123135285,0,11493.855754642282,0
05/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79091.94827273229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986563.8506103554,39183227.40753212,0,0,8042.724011447156,111425.18708341419,0,0,479.27185536741825,0,0,2837.9929613661207,0,37939.49676990614,0,0,12443.605300858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534759.735452943,459.04584586713463,417209.0260277288,204635.06101891678,13541.267393160724,0,140445.97808597866,116220.18104309822,0,98199.15736406486,0,0,0,0,0,349.80999012197384,77525.33355726172,0,0,0,0,18706.497981221288,0,0,59424.60799875048,0,0,0,86132.27057868576,0,0,0,38884.89038827287,0,17369.084970904514,5347.82252898957,8736.475104161353,0,75276.17737956697,0,3070.5686467177666,0,11493.855754642282,0
12/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115933.36935003595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986563.8506103554,68570647.9501323,0,0,8042.724011447156,194994.07733852687,0,0,299.06377153282824,0,0,2128.4947212898273,0,37939.49676990614,0,0,12443.605300858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534759.735452943,459.04584586713463,417209.0260277288,204635.06101891678,13541.267393160724,0,187421.01103984128,115953.74179636085,0,171848.52533648454,0,0,0,0,0,218.28007172576162,77525.33355726172,0,0,0,0,18706.497981221288,0,0,59424.60799875048,0,0,0,114940.97200228822,0,0,0,56997.664844140614,0,17369.084970904514,5347.82252898957,8736.475104161353,0,110340.19348354937,0,2302.9264853252985,0,11493.855754642282,0
19/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118082.13676453954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448395.55157377,1279955.9356035043,29387420.555649083,0,2814.5555313534614,3446.8817194676276,83568.89033170996,0,0,55.287140289362306,0,0,366.7010526891493,0,37939.49676990614,0,0,12443.605300858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534759.735452943,459.04584586713463,417209.0260277288,204635.06101891678,13541.267393160724,0,180687.7349665304,120942.07077811999,0,73649.36803992497,0,0,0,0,3149.9026431988195,40.35286817263165,77525.33355726172,0,0,0,0,18706.497981221288,0,0,59424.60799875048,0,0,0,110811.60949201138,0,0,0,58054.088250158435,0,17369.084970904514,2291.9239411790427,3744.203616368947,0,112385.2941616088,0,396.7524833337465,0,11493.855754642282,0
26/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559.64299142777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534692.2154825283,0,0,0,4925.472180418334,0,0,0,0,51845.80740401807,0,0,275.02578954338566,0,32519.568659919547,0,0,1777.6579002475828,4674.091331846227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534759.735452943,459.04584586713463,417209.0260277288,204635.06101891678,13541.267393160724,0,181206.34921249218,189494.73445129223,0,2708.1079671160824,0,0,0,0,5512.329626213214,37841.11495961265,66450.28590622432,0,0,0,0,18706.497981221288,0,0,50935.378284643266,0,0,0,111129.66361622272,0,0,0,67138.3985999755,0,2481.29785316073,0,0,0,129971.35780832797,0,297.5643625290072,0,1641.9793936357146,0
02/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74187.24138648163,4230.8823938867945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745337.1522595382,0,0,0,3391.5792750253313,0,0,0,0,68031.17604834671,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420242.336654104,218.4263948528096,193212.3647549227,166711.86386092333,13541.267393160724,0,96592.90114949335,142264.3813452355,0,18956.75576778742,0,0,0,3275.2503424507636,3795.6772939858547,49654.459687006805,0,0,0,0,0,18706.497981221288,0,0,0,0,4004.8468595598265,0,59238.192586014724,0,0,0,36473.532546880364,0,0,0,0,0,70608.09682740949,0,0,0,0,0
09/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40918.01879124856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153320.8541570024,0,0,0,2241.159596163838,0,0,0,0,31260.32889220847,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420242.336654104,218.4263948528096,193212.3647549227,166711.86386092333,13541.267393160724,0,0,119914.14070113083,0,18956.75576778742,0,0,0,31675.840305106227,2508.188045020429,22816.226779287925,0,0,0,0,0,18706.497981221288,0,0,0,0,38731.967424175695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35834.936053891215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63801340.82056226,0,0,0,123980.23215252325,0,0,0,0,27965.02870816138,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420242.336654104,218.4263948528096,193212.3647549227,166711.86386092333,13541.267393160724,0,0,341655.03427269985,0,18956.75576778742,0,0,0,27740.876643556458,138752.16054942805,20411.059624319587,0,0,0,0,0,18706.497981221288,0,0,0,0,33920.449153896625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5644.719978254157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110787355.75653291,0,0,0,215284.53653607322,0,0,0,0,40575.628830088746,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420242.336654104,218.4263948528096,193212.3647549227,166711.86386092333,13541.267393160724,0,0,505668.56488938053,0,18956.75576778742,0,0,0,4369.743547712112,240935.1398899966,29615.259400878098,0,0,0,0,0,18706.497981221288,0,0,0,0,5343.14995629979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47480295.34380819,0,0,0,92264.80138307472,0,0,0,0,45427.48362733594,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420242.336654104,218.4263948528096,193212.3647549227,166711.86386092333,13541.267393160724,0,0,273794.1676815379,0,18956.75576778742,0,0,0,0,103257.91710743244,33156.521546132106,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24135.86935978296,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257389.672128484,299.022230386734,198364.03377603926,79909.36397651583,13541.267393160724,0,0,66975.1667822037,0,18956.75576778742,0,0,0,0,0,17616.24040255483,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.1191393899153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713.538440625454,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257389.672128484,299.022230386734,198364.03377603926,79909.36397651583,13541.267393160724,0,0,42669.60465620665,0,18956.75576778742,0,0,0,1206.9599246215764,0,4900.064106201916,0,0,0,0,0,18706.497981221288,0,0,0,0,1475.8229626253217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.3393551401443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748.260758126917,0,0,0,0,0,0,0,0,32718.639319428246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257389.672128484,299.022230386734,198364.03377603926,79909.36397651583,13541.267393160724,0,0,36443.529727229,0,18956.75576778742,0,0,0,905.2199439288854,0,2005.89510501505,0,0,0,0,0,18706.497981221288,0,0,0,0,1106.8672225347664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400.68008193239,0,0,0,0,0,0,0,0,28044.5479864169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257389.672128484,299.022230386734,198364.03377603926,79909.36397651583,13541.267393160724,0,0,45189.05954429177,0,16248.647799996284,0,0,0,0,0,6861.349711594521,0,0,0,0,0,18706.497981221288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10044.498961260057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577146.045397967,1094.4680854389444,809798.5066034561,391688.8252949994,10155.950547884866,0,0,38318.433628026716,0,0,0,0,0,0,0,7331.258956829249,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531.7943650274553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577146.045397967,1094.4680854389444,809798.5066034561,391688.8252949994,10155.950547884866,0,0,25732.32485447631,0,0,0,0,0,0,0,1118.0230295149863,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77769406461905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577146.045397967,1094.4680854389444,809798.5066034561,391688.8252949994,10155.950547884866,0,0,23554.456728621823,0,0,0,0,0,0,0,42.90054663104377,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
